"統計名：","人口推計 各月1日現在人口 概算値"
"表番号：","001"
"表題：","[概算値] 年齢（５歳階級），男女，月別人口－総人口（各月１日現在）-令和２年国勢調査基準-"
"実施年月：","-","-"
"市区町村時点（年月日）：","-"

"***","該当数値がないもの"
"-","該当数値がないもの　"

"","","","","","","","","","","","","","","","","","","/男女別 コード","000","001","002"
"","","","","","","","","","","","","","","","","","","/男女別 補助コード","-","-","-"
"表章項目 コード","表章項目 補助コード","表章項目","人口 コード","人口 補助コード","人口","概算値 コード","概算値 補助コード","概算値","全国 コード","全国 補助コード","全国","時間軸（年月日現在） コード","時間軸（年月日現在） 補助コード","時間軸（年月日現在）","年齢5歳階級 コード","年齢5歳階級 補助コード","年齢5歳階級","/男女別","男女計","男","女"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001010","","2024年10月","01002","","5～9歳","","471","241","230"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001010","","2024年10月","01003","","10～14歳","","518","266","253"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001010","","2024年10月","01004","","15～19歳","","547","281","266"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001010","","2024年10月","01005","","20～24歳","","625","323","302"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001010","","2024年10月","01006","","25～29歳","","652","336","316"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001010","","2024年10月","01007","","30～34歳","","639","329","310"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001010","","2024年10月","01008","","35～39歳","","687","351","336"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001010","","2024年10月","01009","","40～44歳","","763","387","376"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001010","","2024年10月","01010","","45～49歳","","874","443","431"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001010","","2024年10月","01011","","50～54歳","","979","494","484"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001010","","2024年10月","01012","","55～59歳","","849","425","424"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001010","","2024年10月","01013","","60～64歳","","757","375","382"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001010","","2024年10月","01014","","65～69歳","","727","354","373"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001010","","2024年10月","01015","","70～74歳","","819","387","432"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001010","","2024年10月","01016","","75～79歳","","789","357","432"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001010","","2024年10月","01017","","80～84歳","","614","255","359"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001010","","2024年10月","01018","","85～89歳","","394","144","250"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001010","","2024年10月","01019","","90～94歳","","209","60","149"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001010","","2024年10月","01020","","95～99歳","","64","13","50"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001010","","2024年10月","01021","","100歳以上","","9","1","8"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001010","","2024年10月","02000","","（再掲）15歳未満","","1,383","709","675"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001010","","2024年10月","01023","","（再掲）15～64歳","","7,371","3,743","3,628"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001010","","2024年10月","01024","","（再掲）65歳以上","","3,624","1,572","2,053"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001010","","2024年10月","01026","","（再掲）うち75歳以上","","2,078","831","1,248"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001010","","2024年10月","01027","","（再掲）うち85歳以上","","676","219","457"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001111","","2024年11月","01000","","総数","","12,379","6,023","6,355"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001111","","2024年11月","01001","","0～4歳","","393","201","192"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001111","","2024年11月","01002","","5～9歳","","469","240","229"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001111","","2024年11月","01003","","10～14歳","","518","265","253"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001111","","2024年11月","01004","","15～19歳","","548","281","267"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001111","","2024年11月","01005","","20～24歳","","626","324","303"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001111","","2024年11月","01006","","25～29歳","","652","336","316"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001111","","2024年11月","01007","","30～34歳","","640","329","311"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001111","","2024年11月","01008","","35～39歳","","685","350","335"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001111","","2024年11月","01009","","40～44歳","","761","386","375"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001111","","2024年11月","01010","","45～49歳","","872","442","430"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001111","","2024年11月","01011","","50～54歳","","981","495","485"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001111","","2024年11月","01012","","55～59歳","","850","426","424"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001111","","2024年11月","01013","","60～64歳","","759","376","383"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001111","","2024年11月","01014","","65～69歳","","726","353","372"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001111","","2024年11月","01015","","70～74歳","","814","385","430"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001111","","2024年11月","01016","","75～79歳","","793","359","434"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001111","","2024年11月","01017","","80～84歳","","614","255","359"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001111","","2024年11月","01018","","85～89歳","","395","144","250"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001111","","2024年11月","01019","","90～94歳","","209","60","149"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001111","","2024年11月","01020","","95～99歳","","64","13","51"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001111","","2024年11月","01021","","100歳以上","","9","1","8"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001111","","2024年11月","02000","","（再掲）15歳未満","","1,380","707","673"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001111","","2024年11月","01023","","（再掲）15～64歳","","7,375","3,745","3,630"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001111","","2024年11月","01024","","（再掲）65歳以上","","3,624","1,571","2,052"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001111","","2024年11月","01026","","（再掲）うち75歳以上","","2,084","833","1,251"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2024001111","","2024年11月","01027","","（再掲）うち85歳以上","","676","219","457"
